Parasite.species,parasite_genus,parasite_family,parasite_order,parasite_class,parasite_phylum,Host.no,Host_no_fac,Stage,assumed_stage,Def.int,Facultative,num_hosts,host_phylum,host_class,host_bm,host_tl,endo_ecto,prop_endo,vert_invert,habitat,prop_terr,Site,body_cavity,gi_tract,gi_wall,pulmonary,biliary,urinary,enclosed,lcl_max,lcl_max_fac,initial_biov,initial_length,initial_width,biovolume,avg_length,avg_width,avg_dt,avg_dd,rel_growth,biov_paratenic,avg_dt_paratenic,avg_dd_paratenic,rel_growth_paratenic,tree_tips
Diplotriaena tricuspis,Diplotriaena,Diplotriaenidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,2,Arthropoda,Insecta,-0.659803085,2,ecto,0,invert,terrestrial,1,muscles,no,no,no,no,no,no,yes,2,2,3.18E-05,0.048,0.03555,0.000616714,0.641,0.035,8,200,1.287222122,0.000616714,8,200,1.287222122,Diplotriaena_tricuspis
Diplotriaena tricuspis,Diplotriaena,Diplotriaenidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,1,Chordata,Aves,2.642914471,2.833333333,endo,1,vert,terrestrial,1,air sacs,no,no,no,yes,no,no,no,2,2,0.000616714,0.641,0.035,103.7406118,123.85,0.961,100.5,2848.875,5.225864805,103.7406118,100.5,2848.875,5.225864805,Diplotriaena_tricuspis
Diplotriaena tridens,Diplotriaena,Diplotriaenidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Arthropoda,Insecta,0.176091259,2,ecto,0,invert,terrestrial,1,muscles,no,no,no,no,no,no,yes,2,2,NA,NA,NA,0.003026807,0.65,0.077,19,456,NA,0.003026807,19,456,NA,Diplotriaena_tridens
Diplotriaena tridens,Diplotriaena,Diplotriaenidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,1,Chordata,Aves,1.231298419,NA,endo,1,vert,terrestrial,1,air sacs,no,no,no,yes,no,no,no,2,2,0.003026807,0.65,0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Diplotriaena_tridens
Dipylidium caninum,Dipylidium,Dipylidiidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,4,Arthropoda,Insecta,NA,3.5,ecto,0,invert,terrestrial,1,body cavity,yes,no,no,no,no,no,no,2,2,NA,0.04625,NA,0.015828205,0.329033333,0.2708,18.03125,353.25,NA,0.015828205,18.03125,353.25,NA,Dipylidium_caninum
Dipylidium caninum,Dipylidium,Dipylidiidae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,4,Chordata,Mammalia,3.60761689,3.272576382,endo,1,vert,terrestrial,1,gut,no,yes,no,no,no,no,no,2,2,0.015828205,0.329033333,0.2708,NA,306.25,NA,21,703.5,NA,NA,21,703.5,NA,Dipylidium_caninum
Dispharynx nasuta,Dispharynx,Acuariidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,4,Arthropoda,Malacostraca,-1.829746751,2.125,ecto,0,invert,terrestrial,1,muscles,no,no,no,no,no,no,yes,2,2,8.13E-06,0.0352,0.021,0.020199734,3.03625,0.09075,20.5,NA,3.395365778,0.020199734,20.5,NA,3.395365778,Dispharynx_nasuta
Dispharynx nasuta,Dispharynx,Acuariidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,4,Chordata,Aves,2.642019623,2.05,endo,1,vert,terrestrial,1,proventriculus,no,yes,no,no,no,no,no,2,2,0.020199734,3.03625,0.09075,1.166657805,7.6525,0.43175,27,958.5,1.761597837,1.166657805,27,958.5,1.761597837,Dispharynx_nasuta
Dollfusentis chandleri,Dollfusentis,Illiosentidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala,1,1,1larv,no,int,no,3,Arthropoda,Malacostraca,-2.762792417,2.166666667,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,2.51E-06,0.048,0.01,0.554059134,4.5,0.375,NA,NA,5.343316259,0.554059134,NA,NA,5.343316259,Dollfusentis_chandleri
Dollfusentis chandleri,Dollfusentis,Illiosentidae,Echinorhynchida,Palaeacanthocephala,Acanthocephala,2,2,adult,no,def,no,9,Chordata,Actinopterygii,2.612439797,3.101718915,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.554059134,4.5,0.375,1.279227768,9.549,0.413,NA,NA,0.363391759,1.279227768,NA,NA,0.363391759,Dollfusentis_chandleri
Dracunculus doi,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Arthropoda,Hexanauplia,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,3,3,6.54E-05,0.37,0.015,0.000152681,0.6,0.018,13,240.5,0.368312018,0.000152681,13,240.5,0.368312018,Dracunculus_doi
Dracunculus doi,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,2,2,2larv,yes,int,paratenic,NA,NA,NA,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,3,3,0.000152681,0.6,0.018,NA,NA,NA,NA,NA,NA,0.000152681,1,20,0,Dracunculus_doi
Dracunculus doi,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,3,3,adult,no,def,no,2,Chordata,Craniata,3.130655349,3.5,ecto,0,vert,terrestrial,1,subcutaneous,no,no,no,no,no,no,yes,3,3,NA,NA,NA,221.3880343,348,0.9,NA,NA,NA,221.3880343,NA,NA,NA,Dracunculus_doi
Dracunculus globocephalus,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Arthropoda,Hexanauplia,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,3,3,0.000240201,0.6935,0.021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dracunculus_globocephalus
Dracunculus globocephalus,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,2,2,2larv,yes,int,paratenic,NA,NA,NA,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,Dracunculus_globocephalus
Dracunculus globocephalus,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,3,3,adult,no,def,no,1,Chordata,Craniata,4.010723865,NA,ecto,0,vert,terrestrial,1,mesentery,no,no,no,no,no,no,yes,3,3,NA,NA,NA,32.57321335,94.1,0.62775,NA,NA,NA,32.57321335,NA,NA,NA,Dracunculus_globocephalus
Dracunculus insignis,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,2,Arthropoda,Hexanauplia,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,3,3,0.000212323,0.625333333,0.020833333,0.000101991,0.59675,0.01425,21.75,355.25,-0.318437087,0.000101991,21.75,355.25,-0.318437087,Dracunculus_insignis
Dracunculus insignis,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,2,2,2larv,no,int,paratenic,3,Chordata,Amphibia,1.211680652,3.25,ecto,0,vert,aquatic,0,gut wall; muscles; body cavity,yes,no,yes,no,no,no,no,3,3,0.000101991,0.59675,0.01425,NA,0.629,NA,NA,NA,NA,0.000101991,1,20,0,Dracunculus_insignis
Dracunculus insignis,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,3,3,adult,no,def,no,6,Chordata,Mammalia,2.565614349,2.9375,endo,1,vert,terrestrial,1,subcutaneous,no,no,no,no,no,no,yes,3,3,NA,0.629,NA,244.1928554,252.5,1.1025,246.6666667,5788.8,NA,244.1928554,246.6666667,5788.8,NA,Dracunculus_insignis
Dracunculus medinensis,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,5,Arthropoda,Hexanauplia,-5.074779137,2.897370423,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,0.000592658,0.48625,0.039,0.000114766,0.451,0.018,12.22222222,219.125,-0.712992947,0.000114766,12.22222222,219.125,-0.712992947,Dracunculus_medinensis
Dracunculus medinensis,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,4,Chordata,Mammalia,3.630063031,2.7875,endo,1,vert,terrestrial,1,subcutaneous,no,no,no,no,no,no,yes,2,2,0.000114766,0.451,0.018,1075.177361,480,1.5,352.5,11808.75,6.971668678,1075.177361,352.5,11808.75,6.971668678,Dracunculus_medinensis
Dracunculus oesophagea,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Arthropoda,Hexanauplia,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,3,3,0.000120873,0.475,0.018,0.000640885,0.51,0.04,NA,NA,0.724451539,0.000640885,NA,NA,0.724451539,Dracunculus_oesophagea
Dracunculus oesophagea,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,2,2,2larv,yes,int,paratenic,NA,NA,NA,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,3,3,0.000640885,0.51,0.04,NA,NA,NA,NA,NA,NA,0.000640885,1,20,0,Dracunculus_oesophagea
Dracunculus oesophagea,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,3,3,adult,no,def,no,1,Chordata,Craniata,1.64738297,NA,ecto,0,vert,terrestrial,1,subcutaneous,no,no,no,no,no,no,yes,3,3,NA,NA,NA,85.17348558,358.5,0.55,NA,NA,NA,85.17348558,NA,NA,NA,Dracunculus_oesophagea
Dracunculus ophidensis,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Arthropoda,Hexanauplia,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,3,3,8.65E-05,0.43,0.016,NA,0.62,NA,13.5,NA,NA,NA,13.5,NA,NA,Dracunculus_ophidensis
Dracunculus ophidensis,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,2,2,2larv,no,int,paratenic,1,NA,NA,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,3,3,NA,0.62,NA,NA,NA,NA,NA,NA,NA,NA,1,20,0,Dracunculus_ophidensis
Dracunculus ophidensis,Dracunculus,Dracunculidae,Spirurida,Chromadorea,Nematoda,3,3,adult,no,def,no,2,Chordata,Craniata,2.113224733,4,ecto,0,vert,terrestrial,1,subcutaneous,no,no,no,no,no,no,yes,3,3,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,Dracunculus_ophidensis
Drepanidotaenia bisacculina,Drepanidotaenia,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Arthropoda,Hexanauplia,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drepanidotaenia_bisacculina
Drepanidotaenia bisacculina,Drepanidotaenia,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,1,Chordata,Aves,4.00924558,2.15,endo,1,vert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Drepanidotaenia_bisacculina
Drepanidotaenia lanceolata,Drepanidotaenia,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,11,Arthropoda,Hexanauplia,-4.739788998,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,NA,NA,NA,0.01585625,0.1475,0.1075,12.42083333,196.1105,NA,0.01585625,12.42083333,196.1105,NA,Drepanidotaenia_lanceolata
Drepanidotaenia lanceolata,Drepanidotaenia,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,4,Chordata,Aves,3.364687398,2.335,endo,1,vert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.01585625,0.1475,0.1075,1157.25,107.8333333,10.33333333,NA,NA,4.863226705,1157.25,NA,NA,4.863226705,Drepanidotaenia_lanceolata
Duplicibothrium minutum,Duplicibothrium,Serendipidae,Tetraphyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,4,Mollusca,Bivalvia,-0.320261699,2.285714286,ecto,0,invert,aquatic,0,digestive gland,no,no,no,no,yes,no,no,2,2,NA,NA,NA,0.007043243,0.618333333,0.147,NA,NA,NA,0.007043243,NA,NA,NA,Duplicibothrium_minutum
Duplicibothrium minutum,Duplicibothrium,Serendipidae,Tetraphyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,1,Chordata,Elasmobranchii,4.111132343,3.23,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.007043243,0.618333333,0.147,1.226705,4.7555,0.255,NA,NA,2.240967488,1.226705,NA,NA,2.240967488,Duplicibothrium_minutum
Echinobothrium affine,Echinobothrium,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,2,Arthropoda,Malacostraca,-0.376964389,2.732926829,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,NA,NA,NA,0.268606172,1.7,0.55,NA,NA,NA,0.268606172,NA,NA,NA,Echinobothrium_affine
Echinobothrium affine,Echinobothrium,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,4,Chordata,Elasmobranchii,3.10721165,3.704028784,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.268606172,1.7,0.55,3.7485,5.95,0.63,NA,NA,1.144741528,3.7485,NA,NA,1.144741528,Echinobothrium_affine
Echinobothrium benedeni,Echinobothrium,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Arthropoda,Malacostraca,-1.819136082,2.083916084,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,NA,NA,NA,0.452389342,1.6,0.6,NA,NA,NA,0.452389342,NA,NA,NA,Echinobothrium_benedeni
Echinobothrium benedeni,Echinobothrium,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,1,Chordata,Elasmobranchii,2.449911229,3.81,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.452389342,1.6,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinobothrium_benedeni
Echinobothrium chisholmae,Echinobothrium,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Arthropoda,Malacostraca,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,NA,NA,NA,0.031365661,0.39,0.32,NA,NA,NA,0.031365661,NA,NA,NA,Echinobothrium_chisholmae
Echinobothrium chisholmae,Echinobothrium,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,1,Chordata,Elasmobranchii,3.881699942,3.6,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.031365661,0.39,0.32,0.3152,1.97,0.16,NA,NA,1.002131764,0.3152,NA,NA,1.002131764,Echinobothrium_chisholmae
Echinobothrium lateroporum,Echinobothrium,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,3,Mollusca,Gastropoda,1.515873844,2.87,ecto,0,invert,aquatic,0,liver,no,no,no,no,yes,no,no,2,2,NA,NA,NA,0.007642022,0.405,0.155,NA,NA,NA,0.007642022,NA,NA,NA,Echinobothrium_lateroporum
Echinobothrium lateroporum,Echinobothrium,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,1,Chordata,Elasmobranchii,3.71108998,3.65,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.007642022,0.405,0.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinobothrium_lateroporum
Echinobothrium reesae,Echinobothrium,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Arthropoda,Malacostraca,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,1.56E-05,0.031,0.031,3.366648497,4.25,1.23,NA,NA,5.334114071,3.366648497,NA,NA,5.334114071,Echinobothrium_reesae
Echinobothrium reesae,Echinobothrium,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,2,Chordata,Elasmobranchii,3.798312234,3.62,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,3.366648497,4.25,1.23,NA,12.5,NA,NA,NA,NA,NA,NA,NA,NA,Echinobothrium_reesae
Echinobothrium typus,Echinobothrium,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,2,Arthropoda,Malacostraca,-1.844001839,2.083333333,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinobothrium_typus
Echinobothrium typus,Echinobothrium,Echinobothriidae,Diphyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,5,Chordata,Elasmobranchii,3.963114052,3.539028822,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,NA,NA,NA,1.3561,4.66,0.355,NA,NA,NA,1.3561,NA,NA,NA,Echinobothrium_typus
Echinocephalus overstreeti,Echinocephalus,Gnathostomatidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,2,Mollusca,Bivalvia,NA,2,ecto,0,invert,aquatic,0,muscles,no,no,no,no,no,no,yes,2,2,7.25E-06,0.114,0.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinocephalus_overstreeti
Echinocephalus overstreeti,Echinocephalus,Gnathostomatidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,6,Chordata,Elasmobranchii,3.720090949,3.682,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,NA,NA,NA,42.64228614,38.26333333,1.030333333,NA,NA,NA,42.64228614,NA,NA,NA,Echinocephalus_overstreeti
Echinocephalus pseudouncinatus,Echinocephalus,Gnathostomatidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,3,Mollusca,Gastropoda,NA,2.135,ecto,0,invert,aquatic,0,muscles,no,no,no,no,no,no,yes,2,2,NA,NA,NA,5.97400531,18.64,0.6388,NA,NA,NA,5.97400531,NA,NA,NA,Echinocephalus_pseudouncinatus
Echinocephalus pseudouncinatus,Echinocephalus,Gnathostomatidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,2,Chordata,Elasmobranchii,3.967091085,3.22,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,5.97400531,18.64,0.6388,83.47086017,46,1.52,NA,NA,1.145269285,83.47086017,NA,NA,1.145269285,Echinocephalus_pseudouncinatus
Echinocephalus sinensis,Echinocephalus,Gnathostomatidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,1,Mollusca,Bivalvia,NA,2,ecto,0,invert,aquatic,0,muscles,no,no,no,no,no,no,yes,2,2,NA,NA,NA,0.71707999,11.4,0.283,NA,NA,NA,0.71707999,NA,NA,NA,Echinocephalus_sinensis
Echinocephalus sinensis,Echinocephalus,Gnathostomatidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,2,Chordata,Elasmobranchii,4.436741275,3.770724299,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.71707999,11.4,0.283,4.009624129,28,0.427,NA,NA,0.747536059,4.009624129,NA,NA,0.747536059,Echinocephalus_sinensis
Echinocephalus uncinatus,Echinocephalus,Gnathostomatidae,Spirurida,Chromadorea,Nematoda,1,1,1larv,no,int,no,2,Mollusca,Gastropoda,NA,2.5,ecto,0,invert,aquatic,0,muscles,no,no,no,no,no,no,yes,2,2,NA,NA,NA,5.073493457,13.525,0.64,NA,NA,NA,5.073493457,NA,NA,NA,Echinocephalus_uncinatus
Echinocephalus uncinatus,Echinocephalus,Gnathostomatidae,Spirurida,Chromadorea,Nematoda,2,2,adult,no,def,no,2,Chordata,Elasmobranchii,3.973771224,3.34,ecto,0,invert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,5.073493457,13.525,0.64,17.94920688,30.9,0.86,NA,NA,0.548738159,17.94920688,NA,NA,0.548738159,Echinocephalus_uncinatus
Echinococcus borealis,Echinococcus,Taeniidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,2,Chordata,Mammalia,5.036728191,2,endo,1,vert,terrestrial,1,lungs,no,no,no,yes,no,no,no,2,2,NA,NA,NA,1767.145868,15,15,300,10050,NA,1767.145868,300,10050,NA,Echinococcus_borealis
Echinococcus canadensis,Echinococcus,Taeniidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,5,Chordata,Mammalia,4.835189516,2,endo,1,vert,terrestrial,1,lungs,no,no,no,yes,no,no,no,2,2,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,Echinococcus_canadensis
Echinococcus equinus,Echinococcus,Taeniidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Chordata,Mammalia,NA,NA,endo,1,vert,terrestrial,1,liver; lungs,no,no,no,yes,yes,no,no,2,2,NA,NA,NA,NA,72.5,NA,NA,NA,NA,NA,NA,NA,NA,Echinococcus_equinus
Echinococcus felidis,Echinococcus,Taeniidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Chordata,Mammalia,4.944302615,2,endo,1,vert,terrestrial,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinococcus_felidis
Echinococcus granulosus,Echinococcus,Taeniidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,9,Chordata,Mammalia,4.569580586,2.04375,endo,1,vert,terrestrial,1,liver; lungs,no,no,no,yes,yes,no,no,2,2,NA,NA,NA,NA,116.54,NA,NA,NA,NA,NA,NA,NA,NA,Echinococcus_granulosus
Echinococcus intermedius,Echinococcus,Taeniidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,5,Chordata,Mammalia,4.611160167,2.07,endo,1,vert,terrestrial,1,lungs,no,no,no,yes,no,no,no,2,2,NA,NA,NA,51329.04247,61.25,40,NA,NA,NA,51329.04247,NA,NA,NA,Echinococcus_intermedius
Echinococcus multilocularis,Echinococcus,Taeniidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,7,Chordata,Mammalia,1.878522759,2.057142857,endo,1,vert,terrestrial,1,liver,no,no,no,no,yes,no,no,2,2,NA,NA,NA,NA,6.525,NA,51.25,1716.875,NA,NA,51.25,1716.875,NA,Echinococcus_multilocularis
Echinococcus oligarthrus,Echinococcus,Taeniidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,7,Chordata,Mammalia,3.114780052,2.135714286,endo,1,vert,terrestrial,1,liver; muscles,no,no,no,no,yes,no,yes,2,2,1.45E-05,0.033,0.029,NA,15.75,NA,NA,NA,NA,NA,NA,NA,NA,Echinococcus_oligarthrus
Echinococcus ortleppi,Echinococcus,Taeniidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,4,Chordata,Mammalia,5.108825757,2.0875,endo,1,vert,terrestrial,1,liver; lungs,no,no,no,yes,yes,no,no,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinococcus_ortleppi
Echinococcus shiquicus,Echinococcus,Taeniidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Chordata,Mammalia,1.790252237,2,endo,1,vert,terrestrial,1,liver,no,no,no,no,yes,no,no,2,2,2.87E-05,0.038,0.038,523.5987756,10,10,NA,NA,7.26064921,523.5987756,NA,NA,7.26064921,Echinococcus_shiquicus
Echinococcus vogeli,Echinococcus,Taeniidae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,3,Chordata,Mammalia,3.837250628,2.033333333,endo,1,vert,terrestrial,1,liver,no,no,no,no,yes,no,no,2,2,2.11E-05,0.037,0.033,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,Echinococcus_vogeli
Echinocotyle clanguli,Echinocotyle,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,2,Arthropoda,Ostracoda,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,4.94E-05,0.059,0.04,0.002644239,0.18,0.1675,13.5,189,1.728330134,0.002644239,13.5,189,1.728330134,Echinocotyle_clanguli
Echinocotyle clanguli,Echinocotyle,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,1,Chordata,Aves,2.922602927,3.105,endo,1,vert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.002644239,0.18,0.1675,61.215,77,0.795,NA,NA,4.364557104,61.215,NA,NA,4.364557104,Echinocotyle_clanguli
Echinocotyle clerci,Echinocotyle,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Arthropoda,Hexanauplia,NA,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,NA,NA,NA,0.007755545,0.28,0.23,NA,NA,NA,0.007755545,NA,NA,NA,Echinocotyle_clerci
Echinocotyle clerci,Echinocotyle,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,2,Chordata,Aves,2.69570802,3,endo,1,vert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.007755545,0.28,0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Echinocotyle_clerci
Echinocotyle druzniensis,Echinocotyle,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,5,Arthropoda,Hexanauplia,-4.641452933,NA,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,2,2,NA,NA,NA,0.002120575,0.18,0.15,NA,NA,NA,0.002120575,NA,NA,NA,Echinocotyle_druzniensis
Echinocotyle druzniensis,Echinocotyle,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,adult,no,def,no,2,Chordata,Aves,2.688103929,4.18,endo,1,vert,aquatic,0,gut,no,yes,no,no,no,no,no,2,2,0.002120575,0.18,0.15,0.1092,0.78,0.14,NA,NA,1.711768993,0.1092,NA,NA,1.711768993,Echinocotyle_druzniensis
Echinocotyle rosseteri,Echinocotyle,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,1,1,1larv,no,int,no,1,Arthropoda,Ostracoda,NA,2,ecto,0,invert,aquatic,0,body cavity,yes,no,no,no,no,no,no,3,3,NA,NA,NA,0.006370626,0.23,0.23,NA,NA,NA,0.006370626,NA,NA,NA,Echinocotyle_rosseteri
Echinocotyle rosseteri,Echinocotyle,Hymenolepididae,Cyclophyllidea,Cestoda,Platyhelminthes,2,2,2larv,no,int,paratenic,6,Mollusca,Gastropoda,-0.466001659,2,ecto,0,invert,aquatic,0,gut wall,no,no,yes,no,no,no,no,3,3,0.006370626,0.23,0.23,0.002232514,0.187,0.151,NA,NA,-0.455388007,0.002232514,1,20,-0.455388007,Echinocotyle_rosseteri
