species,genus,id,tax_query_name,tax_query_id,family,order,class,phylum
Bursaphelenchus willibaldi,Bursaphelenchus,ott849255,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus cocophilus,Bursaphelenchus,ott876726,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus trypophloei,Bursaphelenchus,ott895486,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus hildegardae,Bursaphelenchus,ott898293,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus mazandaranense,Bursaphelenchus,ott899792,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus singaporensis,Bursaphelenchus,ott960237,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus fungivorus,Bursaphelenchus,ott977618,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus eggersi,Bursaphelenchus,ott977619,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus hofmanni,Bursaphelenchus,ott977620,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus hellenicus,Bursaphelenchus,ott977621,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus gerberae,Bursaphelenchus,ott977630,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus chengi,Bursaphelenchus,ott1006064,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus populi,Bursaphelenchus,ott1050840,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus borealis,Bursaphelenchus,ott1052047,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus hylobianum,Bursaphelenchus,ott1052616,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus anatolius,Bursaphelenchus,ott1067131,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus thailandae,Bursaphelenchus,ott1072794,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus xylophilus,Bursaphelenchus,ott1093850,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus chitwoodi,Bursaphelenchus,ott3586361,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus sachsi,Bursaphelenchus,ott3586367,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus piniperdae,Bursaphelenchus,ott3586370,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus environmental,Bursaphelenchus,ott4999996,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus mucronatus,Bursaphelenchus,ott5000025,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus niphades,Bursaphelenchus,ott5490324,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus penai,Bursaphelenchus,ott5700894,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus sycophilus,Bursaphelenchus,ott5700895,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus osumiana,Bursaphelenchus,ott5700896,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus ulmophilus,Bursaphelenchus,ott5700897,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus sakishimanus,Bursaphelenchus,ott5700901,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus crenati,Bursaphelenchus,ott5926690,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus kesiyae,Bursaphelenchus,ott5926691,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Bursaphelenchus parapinasteri,Bursaphelenchus,ott5926692,Bursaphelenchus sp. JG-2011a,7747,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus sp.,Schistonchus,ott28539,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus altermacrophylla,Schistonchus,ott71291,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus caprifici,Schistonchus,ott187753,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus macrophylla,Schistonchus,ott224822,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus hirtus,Schistonchus,ott448144,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus guangzhouensis,Schistonchus,ott628799,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus centerae,Schistonchus,ott628839,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus microcarpus,Schistonchus,ott678646,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus laevigatus,Schistonchus,ott812171,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus aureus,Schistonchus,ott812175,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus virens,Schistonchus,ott825203,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus baculum,Schistonchus,ott964735,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus benjamina,Schistonchus,ott964736,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus curvidentis,Schistonchus,ott4999859,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus hispida,Schistonchus,ott4999860,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus rhenatus,Schistonchus,ott4999861,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus africanus,Schistonchus,ott4999862,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus osmani,Schistonchus,ott4999863,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus autographi,Schistonchus,ott4999864,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus pissodis-notati,Schistonchus,ott4999865,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus pissodis-piceae,Schistonchus,ott4999866,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus ligniperdae,Schistonchus,ott4999867,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus racemosa,Schistonchus,ott4999868,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Schistonchus fleckeri,Schistonchus,ott5700914,Schistonchus sp. WY-579s,28539,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus sp.,Cryptaphelenchus,ott76232,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus macrogasteroides,Cryptaphelenchus,ott4999831,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus bicoloris,Cryptaphelenchus,ott4999832,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus malpighius,Cryptaphelenchus,ott4999833,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus minutus,Cryptaphelenchus,ott4999834,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus piceoides,Cryptaphelenchus,ott4999835,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus quadridens,Cryptaphelenchus,ott4999836,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus diversispicularis,Cryptaphelenchus,ott4999837,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus cirrus,Cryptaphelenchus,ott4999838,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus typographi,Cryptaphelenchus,ott4999839,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus latus,Cryptaphelenchus,ott4999840,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus macrogaster,Cryptaphelenchus,ott4999841,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus aedili,Cryptaphelenchus,ott4999842,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus piceae,Cryptaphelenchus,ott4999843,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus pygmaeus,Cryptaphelenchus,ott4999844,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus vorontzovi,Cryptaphelenchus,ott4999845,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus ligniperdae,Cryptaphelenchus,ott4999846,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus koerneri,Cryptaphelenchus,ott4999847,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus ryjikovi,Cryptaphelenchus,ott4999848,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus borlosi,Cryptaphelenchus,ott4999849,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus viktoris,Cryptaphelenchus,ott4999850,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus hectographi,Cryptaphelenchus,ott4999851,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus sutoricus,Cryptaphelenchus,ott4999852,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus leptocaudus,Cryptaphelenchus,ott4999853,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus poligraphi,Cryptaphelenchus,ott4999854,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus bidentati,Cryptaphelenchus,ott4999855,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus ipinius,Cryptaphelenchus,ott4999856,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus cryptus,Cryptaphelenchus,ott4999857,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Cryptaphelenchus iranicus,Cryptaphelenchus,ott6163853,Cryptaphelenchus sp. K2 WY-2008,76232,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ruehmaphelenchus asiaticus,Ruehmaphelenchus,ott129806,Ruehmaphelenchus asiaticus,129806,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ruehmaphelenchus sp.,Ruehmaphelenchus,ott320809,Ruehmaphelenchus asiaticus,129806,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ruehmaphelenchus digitulus,Ruehmaphelenchus,ott876263,Ruehmaphelenchus asiaticus,129806,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ruehmaphelenchus thailandae,Ruehmaphelenchus,ott951335,Ruehmaphelenchus asiaticus,129806,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ruehmaphelenchus formosanus,Ruehmaphelenchus,ott5224615,Ruehmaphelenchus asiaticus,129806,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Laimaphelenchus preissii,Laimaphelenchus,ott187751,Laimaphelenchus preissii,187751,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Laimaphelenchus australis,Laimaphelenchus,ott187755,Laimaphelenchus preissii,187751,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Laimaphelenchus sp.,Laimaphelenchus,ott212600,Laimaphelenchus preissii,187751,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Laimaphelenchus persicus,Laimaphelenchus,ott471917,Laimaphelenchus preissii,187751,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Laimaphelenchus penardi,Laimaphelenchus,ott979807,Laimaphelenchus preissii,187751,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Laimaphelenchus ulmi,Laimaphelenchus,ott3586287,Laimaphelenchus preissii,187751,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Laimaphelenchus moro,Laimaphelenchus,ott3586288,Laimaphelenchus preissii,187751,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Laimaphelenchus lignophilus,Laimaphelenchus,ott3586290,Laimaphelenchus preissii,187751,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Laimaphelenchus deconincki,Laimaphelenchus,ott4999880,Laimaphelenchus preissii,187751,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Laimaphelenchus hyrcanus,Laimaphelenchus,ott5490301,Laimaphelenchus preissii,187751,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Laimaphelenchus belgradiensis,Laimaphelenchus,ott5490302,Laimaphelenchus preissii,187751,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides pini,Ektaphelenchoides,ott208819,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides compasi,Ektaphelenchoides,ott208821,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides hunti,Ektaphelenchoides,ott901040,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides sp.,Ektaphelenchoides,ott936672,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides kelardashtensis,Ektaphelenchoides,ott4168333,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides andrassyi,Ektaphelenchoides,ott4168334,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides winteri,Ektaphelenchoides,ott4168335,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides attenuata,Ektaphelenchoides,ott5490277,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides spondylis,Ektaphelenchoides,ott5490295,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides poinari,Ektaphelenchoides,ott5490296,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides fuchsi,Ektaphelenchoides,ott5490297,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides compsi,Ektaphelenchoides,ott5490298,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides musae,Ektaphelenchoides,ott5490299,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides caspiensis,Ektaphelenchoides,ott5700925,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchoides ruehmi,Ektaphelenchoides,ott5700927,Ektaphelenchoides pini,208819,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Devibursaphelenchus wangi,Devibursaphelenchus,ott272857,Devibursaphelenchus wangi,272857,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Devibursaphelenchus lini,Devibursaphelenchus,ott278067,Devibursaphelenchus wangi,272857,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Devibursaphelenchus eproctatus,Devibursaphelenchus,ott278077,Devibursaphelenchus wangi,272857,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Devibursaphelenchus teratospicularis,Devibursaphelenchus,ott278080,Devibursaphelenchus wangi,272857,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Devibursaphelenchus hunanensis,Devibursaphelenchus,ott295912,Devibursaphelenchus wangi,272857,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Devibursaphelenchus sp.,Devibursaphelenchus,ott389501,Devibursaphelenchus wangi,272857,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Devibursaphelenchus kheirii,Devibursaphelenchus,ott5700920,Devibursaphelenchus wangi,272857,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus sp.,Ektaphelenchus,ott428399,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus taiwanensis,Ektaphelenchus,ott449358,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus obtusus,Ektaphelenchus,ott786946,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus dendroctoni,Ektaphelenchus,ott4168336,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus hylastophilus,Ektaphelenchus,ott4168337,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus betulae,Ektaphelenchus,ott4168338,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus piniperdae,Ektaphelenchus,ott4168339,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus zwoelferi,Ektaphelenchus,ott4168340,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus tuerkorum,Ektaphelenchus,ott4168341,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus amitini,Ektaphelenchus,ott4168342,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus macrobulbosus,Ektaphelenchus,ott4168343,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus goffarti,Ektaphelenchus,ott4168344,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus scolyti,Ektaphelenchus,ott4168345,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus larici,Ektaphelenchus,ott4168346,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus typographi,Ektaphelenchus,ott4168347,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus skrjabini,Ektaphelenchus,ott4168348,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus joyceae,Ektaphelenchus,ott5490304,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus propora,Ektaphelenchus,ott5490305,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus olitorius,Ektaphelenchus,ott5490307,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus riograndensis,Ektaphelenchus,ott5490308,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus riograndesis,Ektaphelenchus,ott5490309,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus chalcographi,Ektaphelenchus,ott5490311,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus alni,Ektaphelenchus,ott5490312,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus prolobos,Ektaphelenchus,ott5490313,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus josephi,Ektaphelenchus,ott5490316,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ektaphelenchus sandiaensis,Ektaphelenchus,ott5490317,Ektaphelenchus sp. JH-2012,428399,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Pseudaphelenchus sp.,Pseudaphelenchus,ott571801,Pseudaphelenchus sp. NK2011_1,571801,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Pseudaphelenchus yukiae,Pseudaphelenchus,ott827627,Pseudaphelenchus sp. NK2011_1,571801,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Pseudaphelenchus vindai,Pseudaphelenchus,ott991193,Pseudaphelenchus sp. NK2011_1,571801,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Noctuidonema sp.,Noctuidonema,ott827626,Noctuidonema sp. RGD802,827626,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Noctuidonema guyanense,Noctuidonema,ott4999993,Noctuidonema sp. RGD802,827626,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Noctuidonema daptria,Noctuidonema,ott4999994,Noctuidonema sp. RGD802,827626,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Anomyctus xenurus,Anomyctus,ott1029209,Anomyctus xenurus,1029209,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Robustodorus megadorus,Robustodorus,ott3593472,Robustodorus megadorus,3593472,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Robustodorus sp.,Robustodorus,ott5926698,Robustodorus megadorus,3593472,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Peraphelenchus necrophori,Peraphelenchus,ott3593667,Peraphelenchus necrophori,3593667,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Peraphelenchus orientalis,Peraphelenchus,ott5263493,Peraphelenchus necrophori,3593667,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Paraseinura musicola,Paraseinura,ott3593769,Paraseinura musicola,3593769,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Sheraphelenchus entomophagus,Sheraphelenchus,ott4168359,Sheraphelenchus entomophagus,4168359,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Sheraphelenchus breviguloris,Sheraphelenchus,ott4999830,Sheraphelenchus entomophagus,4168359,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Sheraphelenchus sucus,Sheraphelenchus,ott5224614,Sheraphelenchus entomophagus,4168359,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Oligodiplogaster,,ott4720830,NA,NA,NA,NA,NA,NA
Aphelenchoididae environmental,Aphelenchoididae,ott4999992,NA,NA,NA,NA,NA,NA
Oligoaphelenchoides atrebora,Oligoaphelenchoides,ott5000030,Oligoaphelenchoides atrebora,5000030,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Berntsenus brachycephalus,Berntsenus,ott5000031,Berntsenus brachycephalus,5000031,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Berntsenus labiosus,Berntsenus,ott5000032,Berntsenus brachycephalus,5000031,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Vampyronema dibolia,Vampyronema,ott5000033,Vampyronema dibolia,5000033,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Punchaulus gemellensis,Punchaulus,ott5000037,Punchaulus gemellensis,5000037,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Isaphelenchus silvestris,Isaphelenchus,ott5000039,Isaphelenchus silvestris,5000039,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Acugutturus parasiticus,Acugutturus,ott5000042,Acugutturus parasiticus,5000042,Aphelenchoididae,Tylenchida,Chromadorea,Nematoda
Ascaridia galli,Ascaridia,ott22276,Ascaridia galli,22276,Ascaridiidae,Ascaridida,Chromadorea,Nematoda
Ascaridia columbae,Ascaridia,ott63212,Ascaridia galli,22276,Ascaridiidae,Ascaridida,Chromadorea,Nematoda
Ascaridia compar,Ascaridia,ott390100,Ascaridia galli,22276,Ascaridiidae,Ascaridida,Chromadorea,Nematoda
Ascaridia numidae,Ascaridia,ott967840,Ascaridia galli,22276,Ascaridiidae,Ascaridida,Chromadorea,Nematoda
